ID	ENTREZ_GENE_ID
100506377_at	100506377
100506379_at	100506379
100506380_at	100506380
100506384_at	100506384
100506385_at	100506385
100506388_at	100506388
100506392_at	100506392
100506393_at	100506393
100506394_at	100506394
100506403_at	100506403
100506405_at	100506405
100506406_at	100506406
100506409_at	100506409
100506411_at	100506411
100506412_at	100506412
100506413_at	100506413
100506421_at	100506421
100506422_at	100506422
100506428_at	100506428
100506433_at	100506433
100506436_at	100506436
100506443_at	100506443
100506444_at	100506444
100506446_at	100506446
100506451_at	100506451
100506454_at	100506454
100506457_at	100506457
100506462_at	100506462
100506465_at	100506465
100506469_at	100506469
100506470_at	100506470
100506472_at	100506472
100506473_at	100506473
100506474_at	100506474
100506475_at	100506475
100506476_at	100506476
100506489_at	100506489
100506492_at	100506492
100506495_at	100506495
100506496_at	100506496
100506497_at	100506497
100506498_at	100506498
100506499_at	100506499
100506504_at	100506504
100506516_at	100506516
100506518_at	100506518
100506526_at	100506526
100506527_at	100506527
100506530_at	100506530
100506532_at	100506532
100506538_at	100506538
100506540_at	100506540
100506542_at	100506542
100506548_at	100506548
100506551_at	100506551
100506555_at	100506555
100506557_at	100506557
100506558_at	100506558
100506563_at	100506563
100506564_at	100506564
100506571_at	100506571
100506581_at	100506581
100506585_at	100506585
100506599_at	100506599
100506606_at	100506606
100506622_at	100506622
100506627_at	100506627
100506634_at	100506634
100506637_at	100506637
100506639_at	100506639
100506649_at	100506649
100506650_at	100506650
100506655_at	100506655
100506658_at	100506658
100506660_at	100506660
100506664_at	100506664
100506668_at	100506668
100506674_at	100506674
100506675_at	100506675
100506677_at	100506677
100506679_at	100506679
100506680_at	100506680
100506681_at	100506681
100506682_at	100506682
100506686_at	100506686
100506688_at	100506688
100506691_at	100506691
100506696_at	100506696
100506697_at	100506697
100506700_at	100506700
100506710_at	100506710
100506713_at	100506713
100506714_at	100506714
100506718_at	100506718
100506724_at	100506724
100506725_at	100506725
100506730_at	100506730
100506731_at	100506731
100506733_at	100506733
100506736_at	100506736
100506737_at	100506737
100506742_at	100506742
100506746_at	100506746
100506749_at	100506749
100506753_at	100506753
100506755_at	100506755
100506757_at	100506757
100506765_at	100506765
100506769_at	100506769
100506775_at	100506775
100506776_at	100506776
100506779_at	100506779
100506783_at	100506783
100506787_at	100506787
100506790_at	100506790
100506791_at	100506791
100506792_at	100506792
100506795_at	100506795
100506797_at	100506797
100506801_at	100506801
100506804_at	100506804
100506810_at	100506810
100506826_at	100506826
100506827_at	100506827
100506834_at	100506834
100506835_at	100506835
100506837_at	100506837
100506840_at	100506840
100506844_at	100506844
100506851_at	100506851
100506858_at	100506858
100506859_at	100506859
100506860_at	100506860
100506866_at	100506866
100506869_at	100506869
100506870_at	100506870
100506874_at	100506874
100506881_at	100506881
100506882_at	100506882
100506885_at	100506885
100506888_at	100506888
100506895_at	100506895
100506898_at	100506898
100506899_at	100506899
100506901_at	100506901
100506907_at	100506907
100506908_at	100506908
100506915_at	100506915
100506917_at	100506917
100506922_at	100506922
100506923_at	100506923
100506929_at	100506929
100506930_at	100506930
100506937_at	100506937
100506939_at	100506939
100506944_at	100506944
100506963_at	100506963
100506974_at	100506974
100506993_at	100506993
100506994_at	100506994
100506999_at	100506999
100507002_at	100507002
100507003_at	100507003
100507006_at	100507006
100507008_at	100507008
100507012_at	100507012
100507027_at	100507027
100507032_at	100507032
100507033_at	100507033
100507034_at	100507034
100507040_at	100507040
100507043_at	100507043
100507050_at	100507050
100507053_at	100507053
100507054_at	100507054
100507055_at	100507055
100507056_at	100507056
100507057_at	100507057
100507059_at	100507059
100507062_at	100507062
100507064_at	100507064
100507065_at	100507065
100507066_at	100507066
100507071_at	100507071
100507073_at	100507073
100507086_at	100507086
100507091_at	100507091
100507096_at	100507096
100507098_at	100507098
100507099_at	100507099
100507101_at	100507101
100507103_at	100507103
100507113_at	100507113
100507114_at	100507114
100507117_at	100507117
100507118_at	100507118
100507127_at	100507127
100507131_at	100507131
100507135_at	100507135
100507140_at	100507140
100507143_at	100507143
100507144_at	100507144
100507156_at	100507156
100507163_at	100507163
100507165_at	100507165
100507166_at	100507166
100507171_at	100507171
100507172_at	100507172
100507173_at	100507173
100507175_at	100507175
100507178_at	100507178
100507191_at	100507191
100507194_at	100507194
100507195_at	100507195
100507201_at	100507201
100507203_at	100507203
100507205_at	100507205
100507206_at	100507206
100507210_at	100507210
100507213_at	100507213
100507217_at	100507217
100507218_at	100507218
100507221_at	100507221
100507240_at	100507240
100507242_at	100507242
100507244_at	100507244
100507246_at	100507246
100507250_at	100507250
100507254_at	100507254
100507257_at	100507257
100507258_at	100507258
100507261_at	100507261
100507266_at	100507266
100507267_at	100507267
100507274_at	100507274
100507277_at	100507277
100507283_at	100507283
100507290_at	100507290
100507291_at	100507291
100507297_at	100507297
100507299_at	100507299
100507300_at	100507300
100507303_at	100507303
100507306_at	100507306
100507308_at	100507308
100507316_at	100507316
100507321_at	100507321
100507331_at	100507331
100507334_at	100507334
100507336_at	100507336
100507341_at	100507341
100507342_at	100507342
100507346_at	100507346
100507347_at	100507347
100507351_at	100507351
100507353_at	100507353
100507362_at	100507362
100507367_at	100507367
100507373_at	100507373
100507376_at	100507376
100507377_at	100507377
100507381_at	100507381
100507384_at	100507384
100507387_at	100507387
100507388_at	100507388
100507389_at	100507389
100507391_at	100507391
100507392_at	100507392
100507398_at	100507398
100507401_at	100507401
100507406_at	100507406
100507410_at	100507410
100507419_at	100507419
100507420_at	100507420
100507421_at	100507421
100507423_at	100507423
100507424_at	100507424
100507428_at	100507428
100507431_at	100507431
100507433_at	100507433
100507435_at	100507435
100507436_at	100507436
100507437_at	100507437
100507443_at	100507443
100507458_at	100507458
100507459_at	100507459
100507460_at	100507460
100507461_at	100507461
100507462_at	100507462
100507463_at	100507463
100507464_at	100507464
100507466_at	100507466
100507468_at	100507468
100507470_at	100507470
100507472_at	100507472
100507475_at	100507475
100507477_at	100507477
100507480_at	100507480
100507487_at	100507487
100507489_at	100507489
100507495_at	100507495
100507498_at	100507498
100507500_at	100507500
100507501_at	100507501
100507506_at	100507506
100507507_at	100507507
100507513_at	100507513
100507520_at	100507520
100507521_at	100507521
100507524_at	100507524
100507527_at	100507527
100507528_at	100507528
100507530_at	100507530
100507534_at	100507534
100507537_at	100507537
100507538_at	100507538
100507540_at	100507540
100507547_at	100507547
100507548_at	100507548
100507554_at	100507554
100507557_at	100507557
100507560_at	100507560
100507562_at	100507562
100507564_at	100507564
100507567_at	100507567
100507577_at	100507577
100507582_at	100507582
100507584_at	100507584
100507588_at	100507588
100507589_at	100507589
100507599_at	100507599
100507600_at	100507600
100507602_at	100507602
100507605_at	100507605
100507616_at	100507616
100507629_at	100507629
100507632_at	100507632
100507633_at	100507633
100507634_at	100507634
100507639_at	100507639
100507642_at	100507642
100507650_at	100507650
100507651_at	100507651
100507656_at	100507656
100507657_at	100507657
100507661_at	100507661
100507670_at	100507670
100507674_at	100507674
100507679_at	100507679
100508046_at	100508046
100508120_at	100508120
100508631_at	100508631
100509091_at	100509091
100509303_at	100509303
100509541_at	100509541
100509894_at	100509894
10050_at	10050
10051_at	10051
100526771_at	100526771
100526820_at	100526820
100527950_at	100527950
100527964_at	100527964
100528032_at	100528032
10052_at	10052
100533177_at	100533177
100533178_at	100533178
100533182_at	100533182
100533990_at	100533990
10053_at	10053
10054_at	10054
100551499_at	100551499
10055_at	10055
10056_at	10056
10057_at	10057
10058_at	10058
10059_at	10059
1005_at	1005
10060_at	10060
100616109_at	100616109
100616110_at	100616110
100616112_at	100616112
100616114_at	100616114
100616115_at	100616115
100616117_at	100616117
100616118_at	100616118
100616120_at	100616120
100616125_at	100616125
100616126_at	100616126
100616129_at	100616129
100616130_at	100616130
100616132_at	100616132
100616133_at	100616133
100616134_at	100616134
100616137_at	100616137
100616140_at	100616140
100616144_at	100616144
100616146_at	100616146
100616148_at	100616148
100616150_at	100616150
100616151_at	100616151
100616152_at	100616152
100616155_at	100616155
100616156_at	100616156
100616157_at	100616157
100616158_at	100616158
100616159_at	100616159
100616160_at	100616160
100616162_at	100616162
100616163_at	100616163
100616164_at	100616164
100616166_at	100616166
100616168_at	100616168
100616169_at	100616169
100616170_at	100616170
100616171_at	100616171
100616172_at	100616172
100616173_at	100616173
100616174_at	100616174
100616175_at	100616175
100616176_at	100616176
100616178_at	100616178
100616179_at	100616179
100616180_at	100616180
100616181_at	100616181
100616182_at	100616182
100616183_at	100616183
100616184_at	100616184
100616185_at	100616185
100616186_at	100616186
100616187_at	100616187
100616188_at	100616188
100616189_at	100616189
100616190_at	100616190
100616191_at	100616191
100616192_at	100616192
100616194_at	100616194
100616195_at	100616195
100616196_at	100616196
100616201_at	100616201
100616204_at	100616204
100616205_at	100616205
100616207_at	100616207
100616208_at	100616208
100616209_at	100616209
100616212_at	100616212
100616213_at	100616213
100616214_at	100616214
100616215_at	100616215
100616216_at	100616216
100616218_at	100616218
100616219_at	100616219
100616221_at	100616221
100616224_at	100616224
100616225_at	100616225
100616226_at	100616226
100616227_at	100616227
100616229_at	100616229
100616230_at	100616230
100616231_at	100616231
100616235_at	100616235
100616237_at	100616237
100616238_at	100616238
100616239_at	100616239
100616240_at	100616240
100616241_at	100616241
100616242_at	100616242
100616243_at	100616243
100616244_at	100616244
100616245_at	100616245
100616246_at	100616246
100616247_at	100616247
100616249_at	100616249
100616251_at	100616251
100616253_at	100616253
100616255_at	100616255
100616257_at	100616257
100616259_at	100616259
100616260_at	100616260
100616261_at	100616261
100616264_at	100616264
100616265_at	100616265
100616266_at	100616266
100616267_at	100616267
100616268_at	100616268
100616271_at	100616271
100616272_at	100616272
100616273_at	100616273
100616274_at	100616274
100616277_at	100616277
