GeneID	Symbol
15889	84054	PCDHB19P
15890	84055	PCDHGB9P
15891	84056	KATNAL1
15892	84057	MND1
15893	84058	WDR54
15894	84059	ADGRV1
15895	84060	RBM48
15896	84061	MAGT1
15897	84062	DTNBP1
15898	84063	KIRREL2
15899	84064	HDHD2
15900	84065	TMEM222
15901	84066	TEX35
15902	84067	FAM160A2
15903	84068	SLC10A7
15904	84069	PLEKHN1
15905	84070	FAM186B
15906	84071	ARMC2
15907	84072	HORMAD1
15908	84073	MYCBPAP
15909	84074	QRICH2
15910	84075	FSCB
15911	84076	TKTL2
15912	84077	C3orf20
15913	84078	KBTBD7
15914	84079	ANKRD27
15915	84080	ENKD1
15916	84081	NSRP1
15917	84083	ZRANB3
15918	84084	RAB6C
15919	84085	FBXO30
15920	84086	IGLCOR22-2
15921	84087	IGLVIVOR22-2
15922	84088	IGLVIVOR22-1
15923	84089	IGLVVII-41-1
15924	84090	IGLVVI-25-1
15925	84091	IGLVVI-22-1
15926	84096	IGLCOR22-1
15927	84097	IGLVIV-66-1
15928	84099	ID2B
15929	84100	ARL6
15930	84101	USP44
15931	84102	SLC41A2
15932	84103	C4orf17
15933	84105	PCBD2
15934	84106	PRAM1
15935	84107	ZIC4
15936	84108	PCGF6
15937	84109	QRFPR
15938	84124	ZNF394
15939	84125	LRRIQ1
15940	84126	ATRIP
15941	84128	WDR75
15942	84129	ACAD11
15943	84131	CEP78
15944	84132	USP42
15945	84133	ZNRF3
15946	84134	TOMM40L
15947	84135	UTP15
15948	84138	SLC7A6OS
15949	84140	FAM161A
15950	84141	EVA1A
15951	84142	ABRAXAS1
15952	84144	SYDE2
15953	84146	ZNF644
15954	84148	KAT8
15955	84152	PPP1R1B
15956	84153	RNASEH2C
15957	84154	RPF2
15958	84159	ARID5B
15959	84162	KIAA1109
15960	84163	GTF2IRD2
15961	84164	ASCC2
15962	84166	NLRC5
15963	84167	C19orf44
15964	84168	ANTXR1
15965	84171	LOXL4
15966	84172	POLR1B
15967	84173	ELMOD3
15968	84174	SLA2
15969	84176	MYH16
15970	84179	SLC49A3
15971	84181	CHD6
15972	84182	MINDY4
15973	84186	ZCCHC7
15974	84187	TMEM164
15975	84188	FAR1
15976	84189	SLITRK6
15977	84190	METTL25
15978	84191	CIAO2A
15979	84193	SETD3
15980	84196	USP48
15981	84197	POMK
15982	84203	TXNDC2
15983	84206	MEX3B
15984	84210	ANKRD20A1
15985	84214	LOC84214
15986	84215	ZNF541
15987	84216	TMEM117
15988	84217	ZMYND12
15989	84218	TBC1D3F
15990	84219	WDR24
15991	84220	RGPD5
15992	84221	SPATC1L
15993	84222	TMEM191A
15994	84223	IQCG
15995	84224	NBPF3
15996	84225	ZMYND15
15997	84226	C2orf16
15998	84229	DRC7
15999	84230	LRRC8C
16000	84231	TRAF7
16001	84232	MAF1
16002	84233	TMEM126A
16003	84236	RHBDD1
16004	84239	ATP13A4
16005	84240	ZCCHC9
16006	84243	ZDHHC18
16007	84245	MRI1
16008	84246	MED10
16009	84247	RTL6
16010	84248	FYTTD1
16011	84249	PSD2
16012	84250	SLF1
16013	84251	SGIP1
16014	84253	GARNL3
16015	84254	CAMKK1
16016	84255	SLC37A3
16017	84256	FLYWCH1
16018	84258	SYT3
16019	84259	DCUN1D5
16020	84260	TCHP
16021	84261	FBXW9
16022	84262	PSMG3
16023	84263	HSDL2
16024	84264	HAGHL
16025	84265	POLR3GL
16026	84266	ALKBH7
16027	84267	C9orf64
16028	84268	RPAIN
16029	84269	CHCHD5
16030	84270	CARD19
16031	84271	POLDIP3
16032	84272	YIPF4
16033	84273	NOA1
16034	84274	COQ5
16035	84275	SLC25A33
16036	84276	NICN1
16037	84277	DNAJC30
16038	84278	MFSD14C
16039	84279	PRADC1
16040	84280	BTBD10
16041	84281	C2orf88
16042	84282	RNF135
16043	84283	TMEM79
16044	84284	NTPCR
16045	84285	EIF1AD
16046	84286	TMEM175
16047	84287	ZDHHC16
16048	84288	EFCAB2
16049	84289	ING5
16050	84290	CAPNS2
16051	84292	WDR83
16052	84293	FAM213A
16053	84294	UTP23
16054	84295	PHF6
16055	84296	GINS4
16056	84298	LLPH
16057	84299	MIEN1
16058	84300	UQCC2
16059	84301	DDI2
16060	84302	TMEM246
16061	84303	CHCHD6
16062	84304	NUDT22
16063	84305	PYM1
16064	84306	PDCD2L
16065	84307	ZNF397
16066	84309	NUDT16L1
16067	84310	C7orf50
16068	84311	MRPL45
16069	84312	BRMS1L
16070	84313	VPS25
16071	84314	TMEM107
16072	84315	MON1A
16073	84316	NAA38
16074	84317	CCDC115
16075	84318	CCDC77
16076	84319	CMSS1
16077	84320	ACBD6
16078	84321	THOC3
16079	84322	C18orf12
16080	84324	SARNP
16081	84326	METTL26
16082	84327	ZBED3
16083	84328	LZIC
16084	84329	HVCN1
16085	84330	ZNF414
16086	84331	MCRIP2
16087	84332	DYDC2
16088	84333	PCGF5
16089	84334	APOPT1
16090	84335	AKT1S1
16091	84336	TMEM101
16092	84337	ELOF1
16093	84340	GFM2
16094	84342	COG8
16095	84343	HPS3
16096	84364	ARFGAP2
16097	84365	NIFK
16098	84366	PRAC1
16099	84376	HOOK3
16100	84417	C2orf40
16101	84418	CYSTM1
16102	84419	C15orf48
16103	84432	PROK1
16104	84433	CARD11
16105	84434	THCYTX
16106	84435	ADGRA1
16107	84436	ZNF528
16108	84437	MSANTD4
16109	84439	HHIPL1
16110	84440	RAB11FIP4
16111	84441	MAML2
16112	84443	FRMPD3
16113	84444	DOT1L
16114	84445	LZTS2
16115	84446	BRSK1
16116	84447	SYVN1
16117	84448	ABLIM2
16118	84449	ZNF333
16119	84450	ZNF512
16120	84451	MAP3K21
16121	84455	EFCAB7
16122	84456	L3MBTL3
16123	84457	PHYHIPL
16124	84458	LCOR
16125	84460	ZMAT1
16126	84461	NEURL4
16127	84464	SLX4
16128	84465	MEGF11
16129	84466	MEGF10
16130	84467	FBN3
16131	84498	FAM120B
16132	84501	SPIRE2
16133	84502	JPH4
16134	84503	ZNF527
16135	84504	NKX6-2
16136	84513	PLPP5
16137	84514	GHDC
16138	84515	MCM8
16139	84516	DCTN5
16140	84517	ACTRT3
16141	84518	CNFN
16142	84519	ACRBP
16143	84520	GON7
16144	84522	JAGN1
16145	84524	ZC3H8
16146	84525	HOPX
16147	84527	ZNF559
16148	84528	RHOXF2
16149	84529	C15orf41
16150	84530	SRRM4
16151	84532	ACSS1
16152	84536	LINC01547
16153	84539	MCHR2
16154	84541	KBTBD8
16155	84542	KIAA1841
16156	84545	MRPL43
16157	84546	SNORD35B
16158	84547	PGBD1
16159	84548	TMEM185A
16160	84549	MAK16
16161	84552	PARD6G
16162	84553	FAXC
16163	84557	MAP1LC3A
16164	84559	GOLGA2P2Y
16165	84560	MT4
16166	84561	SLC12A8
16167	84565	LCS1
16168	84569	LYZL1
16169	84570	COL25A1
16170	84572	GNPTG
16171	84612	PARD6B
16172	84614	ZBTB37
16173	84616	KRTAP4-4
16174	84617	TUBB6
16175	84618	NT5C1A
16176	84619	ZGPAT
16177	84620	ST6GAL2
16178	84622	ZNF594
16179	84623	KIRREL3
16180	84624	FNDC1
16181	84626	KRBA1
16182	84627	ZNF469
16183	84628	NTNG2
16184	84629	TNRC18
16185	84630	TTBK1
16186	84631	SLITRK2
16187	84632	AFAP1L2
16188	84634	KISS1R
16189	84636	GPR174
16190	84639	IL1F10
16191	84640	USP38
16192	84641	MFSD14B
16193	84643	KIF2B
16194	84645	C22orf23
16195	84647	PLA2G12B
16196	84648	LCE3D
16197	84649	DGAT2
16198	84650	EBPL
16199	84651	SPINK7
16200	84654	SPZ1
16201	84656	GLYR1
16202	84657	LINC00852
16203	84658	ADGRE3
16204	84659	RNASE7
16205	84660	CCDC62
16206	84661	DPY30
16207	84662	GLIS2
16208	84664	CSPG4P2Y
16209	84665	MYPN
16210	84666	RETNLB
16211	84667	HES7
16212	84668	FAM126A
16213	84669	USP32
16214	84671	ZNF347
16215	84672	TTTY6
16216	84673	TTTY8
16217	84674	CARD6
16218	84675	TRIM55
16219	84676	TRIM63
16220	84677	DSCR8
16221	84678	KDM2B
16222	84679	SLC9A7
16223	84680	ACCS
16224	84681	HINT2
16225	84684	INSM2
16226	84687	PPP1R9B
16227	84688	C9orf24
16228	84689	MS4A14
16229	84690	SPATA22
16230	84691	FAM71F1
16231	84692	CCDC54
16232	84693	MCEE
16233	84694	GJA10
16234	84695	LOXL3
16235	84696	ABHD1
16236	84698	CAPS2
16237	84699	CREB3L3
16238	84700	MYO18B
16239	84701	COX4I2
16240	84705	GTPBP3
16241	84706	GPT2
16242	84707	BEX2
16243	84708	LNX1
16244	84709	MGARP
16245	84717	HDGFL2
16246	84719	LINC00260
16247	84720	PIGO
16248	84722	PSRC1
16249	84725	PLEKHA8
16250	84726	PRRC2B
16251	84727	SPSB2
16252	84733	CBX2
16253	84734	FAM167B
16254	84735	CNDP1
16255	84740	AFAP1-AS1
16256	84747	UNC119B
16257	84749	USP30
16258	84750	FUT10
16259	84752	B3GNT9
16260	84759	PCGF1
16261	84765	ZNF577
16262	84766	CRACR2A
16263	84767	TRIM51
16264	84769	MPV17L2
16265	84771	DDX11L2
16266	84775	ZNF607
16267	84777	DLGAP1-AS2
16268	84779	NAA11
16269	84787	KMT5C
16270	84789	MGC2889
16271	84790	TUBA1C
16272	84791	LINC00467
16273	84792	FAM220A
16274	84793	FOXD2-AS1
16275	84795	PYROXD2
16276	84798	C19orf48
16277	84803	GPAT3
16278	84804	MFSD9
16279	84807	NFKBID
16280	84808	PERM1
16281	84809	CROCCP2
16282	84811	BUD13
16283	84812	PLCD4
16284	84814	PLPP7
16285	84815	MGC12916
16286	84816	RTN4IP1
16287	84817	TXNDC17
16288	84818	IL17RC
16289	84820	POLR2J4
16290	84823	LMNB2
16291	84824	FCRLA
16292	84826	SFT2D3
16293	84830	ADTRP
16294	84832	ANKRD36BP1
16295	84833	ATP5MD
16296	84836	ABHD14B
16297	84837	ARHGAP5-AS1
16298	84838	ZNF496
16299	84839	RAX2
16300	84842	HPDL
16301	84844	PHF5A
16302	84847	LINC00525
16303	84848	MIR503HG
16304	84850	GLIS3-AS1
16305	84851	TRIM52
16306	84852	ATP1A1-AS1
16307	84856	LINC00839
16308	84858	ZNF503
16309	84859	LRCH3
16310	84861	KLHL22
16311	84864	RIOX2
16312	84865	CCDC142
16313	84866	TMEM25
16314	84867	PTPN5
16315	84868	HAVCR2
16316	84869	CBR4
16317	84870	RSPO3
16318	84871	AGBL4
16319	84872	ZC3H10
16320	84873	ADGRG7
16321	84874	ZNF514
16322	84875	PARP10
16323	84876	ORAI1
16324	84878	ZBTB45
16325	84879	MFSD2A
16326	84881	RPUSD4
16327	84883	AIFM2
16328	84885	ZDHHC12
16329	84886	C1orf198
16330	84888	SPPL2A
16331	84889	SLC7A3
16332	84890	ADO
16333	84891	ZSCAN10
16334	84892	POMGNT2
16335	84893	FBH1
16336	84894	LINGO1
16337	84895	MIGA2
16338	84896	ATAD1
16339	84897	TBRG1
16340	84898	PLXDC2
16341	84899	TMTC4
16342	84900	RNFT2
16343	84901	NFATC2IP
16344	84902	CEP89
16345	84904	ARHGEF39
16346	84905	ZNF341
16347	84908	FAM136A
16348	84909	C9orf3
16349	84910	TMEM87B
16350	84911	ZNF382
16351	84912	SLC35B4
16352	84913	ATOH8
16353	84914	ZNF587
16354	84915	FAM222A
16355	84916	UTP4
16356	84918	LRP11
16357	84919	PPP1R15B
16358	84920	ALG10
16359	84922	FIZ1
16360	84923	FAM104A
16361	84924	ZNF566
16362	84925	DIRC2
16363	84926	SPRYD3
16364	84928	TMEM209
16365	84929	FIBCD1
16366	84930	MASTL
16367	84931	LINC01101
16368	84932	RAB2B
16369	84933	C8orf76
16370	84934	RITA1
16371	84935	MEDAG
16372	84936	ZFYVE19
16373	84937	ZNRF1
16374	84938	ATG4C
16375	84939	MUM1
16376	84940	CORO6
16377	84941	HSH2D
16378	84942	WDR73
16379	84944	MAEL
16380	84945	ABHD13
16381	84946	LTV1
16382	84947	SERAC1
16383	84948	TIGD5
16384	84950	PRPF38A
16385	84951	TNS4
16386	84952	CGNL1
16387	84953	MICALCL
16388	84954	MPND
16389	84955	NUDCD1
16390	84957	RELT
16391	84958	SYTL1
16392	84959	UBASH3B
16393	84960	CCDC183
16394	84961	FBXL20
16395	84962	AJUBA
16396	84964	ALKBH6
16397	84966	IGSF21
16398	84967	LSM10
16399	84968	PNMA6A
16400	84969	TOX2
16401	84970	C1orf94
16402	84971	ATG4D
16403	84973	SNHG7
16404	84975	MFSD5
16405	84976	DISP1
16406	84978	FRMD5
16407	84981	MIR22HG
16408	84983	FAM222A-AS1
16409	84984	CEP19
16410	84985	FAM83A
16411	84986	ARHGAP19
16412	84987	COX14
16413	84988	PPP1R16A
16414	84989	JMJD1C-AS1
16415	84991	RBM17
16416	84992	PIGY
16417	84993	UBL7
16418	84996	URB1-AS1
16419	85001	MGC16275
16420	85002	FAM86B1
16421	85003	BFSP2-AS1
16422	85004	RERG
16423	85007	PHYKPL
16424	85009	MGC16025
16425	85012	TCEAL3
16426	85013	TMEM128
16427	85014	TMEM141
16428	85015	USP45
16429	85016	CFAP300
16430	85019	TMEM241
16431	85021	REPS1
16432	85025	TMEM60
16433	85026	ARRDC1-AS1
16434	85027	SMIM3
16435	85028	SNHG12
16436	85235	HIST1H2AH
16437	85236	HIST1H2BK
16438	85280	KRTAP9-4
16439	85285	KRTAP4-1
16440	85289	KRTAP4-5
16441	85290	KRTAP4-3
16442	85291	KRTAP4-2
16443	85293	KRTAP3-3
16444	85294	KRTAP2-4
16445	85300	ATCAY
16446	85301	COL27A1
16447	85302	FBF1
16448	85303	HIST1H2APS2
16449	85313	PPIL4
16450	85314	ERVE-1
16451	85315	PAQR8
16452	85316	BAGE5
16453	85317	BAGE4
16454	85318	BAGE3
16455	85319	BAGE2
16456	85320	ABCC11
16457	85329	LGALS12
16458	85340	KRT90P
16459	85343	KRTAP2-5P
16460	85344	KRT89P
16461	85345	KRTAP3-4P
16462	85347	KRTAP9-11P
16463	85348	KRT88P
16464	85349	KRT87P
16465	85352	SHISAL1
16466	85354	KRTAP4-16
16467	85358	SHANK3
16468	85359	DGCR6L
16469	85360	SYDE1
16470	85363	TRIM5
16471	85364	ZCCHC3
16472	85365	ALG2
16473	85366	MYLK2
16474	85369	STRIP1
16475	85371	KIAA1656
16476	85376	RIMBP3
16477	85377	MICALL1
16478	85378	TUBGCP6
16479	85379	KIAA1671
16480	85388	SNORD14B
16481	85389	SNORD14C
16482	85390	SNORD14D
16483	85391	SNORD14E
16484	85395	FAM207A
16485	85397	RGS8
16486	85403	EAF1
16487	85406	DNAJC14
16488	85407	NKD1
16489	85409	NKD2
16490	85413	SLC22A16
16491	85414	SLC45A3
16492	85415	RHPN2
16493	85416	ZIC5
16494	85417	CCNB3
16495	85437	ZCRB1
16496	85438	CABS1
16497	85439	STON2
16498	85440	DOCK7
16499	85441	HELZ2
16500	85442	KNDC1
16501	85443	DCLK3
16502	85444	LRRCC1
16503	85445	CNTNAP4
16504	85446	ZFHX2
16505	85449	KIAA1755
16506	85450	ITPRIP
16507	85451	UNK
16508	85452	CFAP74
16509	85453	TSPYL5
16510	85455	DISP2
16511	85456	TNKS1BP1
16512	85457	CIPC
16513	85458	DIXDC1
16514	85459	CEP295
16515	85460	ZNF518B
16516	85461	TANC1
16517	85462	FHDC1
16518	85463	ZC3H12C
16519	85464	SSH2
16520	85465	SELENOI
16521	85474	LBX2
16522	85476	GFM1
16523	85477	SCIN
16524	85478	CCDC65
16525	85479	DNAJC5B
16526	85480	TSLP
16527	85481	PSKH2
16528	85486	RPS19P1
16529	85487	RPS19P2
16530	85495	RPPH1
16531	85502	SCAR3
16532	85503	MCOPCB1
16533	85504	BDET
16534	85505	ACRPS
16535	85507	DFNA18
16536	85508	SCRT2
16537	85509	MBD3L1
16538	85569	GALP
16539	85824	RPL12P12
16540	85865	GTPBP10
16541	86123	YWHAZP5
16542	86614	HSFY1
16543	86781	RPS2P7
16544	87171	ARPC3P1
16545	87178	PNPT1
16546	87688	RPL7AP50
16547	87769	GGACT
16548	88455	ANKRD13A
16549	88745	RRP36
16550	89122	TRIM4
16551	89758	LINC01621
16552	89760	MRX75
16553	89761	NUFIP1P
16554	89765	RSPH1
16555	89766	UMODL1
16556	89770	IGHV3-30-5
16557	89777	SERPINB12
16558	89778	SERPINB11
16559	89780	WNT3A
16560	89781	HPS4
16561	89782	LMLN
16562	89790	SIGLEC10
16563	89792	GAL3ST3
16564	89795	NAV3
16565	89796	NAV1
16566	89797	NAV2
16567	89801	PPP1R3F
16568	89822	KCNK17
16569	89832	CHRFAM7A
16570	89837	ULK4P3
16571	89838	ULK4P1
16572	89839	ARHGAP11B
16573	89844	LOC89844
16574	89845	ABCC10
16575	89846	FGD3
16576	89848	FCHSD1
16577	89849	ATG16L2
16578	89853	MVB12B
16579	89857	KLHL6
16580	89858	SIGLEC12
16581	89866	SEC16B
16582	89869	PLCZ1
16583	89870	TRIM15
16584	89872	AQP10
16585	89873	PPH2
16586	89874	SLC25A21
16587	89876	MAATS1
16588	89882	TPD52L3
16589	89883	OR6W1P
16590	89884	LHX4
16591	89885	FATE1
16592	89886	SLAMF9
16593	89887	ZNF628
16594	89890	KBTBD6
16595	89891	WDR34
16596	89894	TMEM116
16597	89910	UBE3B
16598	89927	C16orf45
16599	89932	PAPLN
16600	89941	RHOT2
16601	89944	GLB1L2
16602	89953	KLC4
16603	89958	SAPCD2
16604	89970	RSPRY1
16605	89978	DPH6
16606	90007	MIDN
16607	90011	KIR3DX1
16608	90019	SYT8
16609	90024	FLJ20021
16610	90025	UBE3D
16611	90050	FAM181A
16612	90060	CCDC120
16613	90070	LACRT
16614	90075	ZNF30
16615	90102	PHLDB2
16616	90113	VWA5B2
16617	90120	TMEM250
16618	90121	TSR2
16619	90133	KRT8P12
16620	90134	KCNH7
16621	90135	BTBD6
16622	90139	TSPAN18
16623	90141	EFCAB11
16624	90161	HS6ST2
16625	90167	FRMD7
16626	90187	EMILIN3
16627	90193	RPL7P6
16628	90196	SYS1
16629	90199	WFDC8
16630	90203	SNX21
16631	90204	ZSWIM1
16632	90226	UCN2
16633	90231	KIAA2013
16634	90233	ZNF551
16635	90246	LOC90246
16636	90249	UNC5A
16637	90268	OTULIN
16638	90271	OLMALINC
16639	90273	CEACAM21
16640	90288	EFCAB12
16641	90293	KLHL13
16642	90313	TP53I13
16643	90316	TGIF2LX
16644	90317	ZNF616
16645	90321	ZNF766
16646	90324	CCDC97
16647	90326	THAP3
16648	90332	EXOC3L2
16649	90333	ZNF468
16650	90338	ZNF160
16651	90342	FER1L5
16652	90352	MAGOH3P
16653	90353	CTU1
16654	90355	C5orf30
16655	90362	FAM110B
16656	90378	SAMD1
16657	90379	DCAF15
16658	90381	TICRR
16659	90390	MED30
16660	90407	TMEM41A
16661	90410	IFT20
16662	90411	MCFD2
16663	90416	CCDC32
16664	90417	KNSTRN
16665	90423	ATP6V1E2
16666	90427	BMF
16667	90441	ZNF622
16668	90459	ERI1
16669	90480	GADD45GIP1
16670	90485	ZNF835
16671	90488	TMEM263
16672	90499	FAM95A
16673	90506	LRRC46
16674	90507	SCRN2
16675	90522	YIF1B
16676	90523	MLIP
16677	90525	SHF
16678	90527	DUOXA1
16679	90529	STPG1
16680	90550	MCU
16681	90557	CCDC74A
16682	90576	ZNF799
16683	90580	TIMM29
16684	90586	AOC4P
16685	90589	ZNF625
16686	90592	ZNF700
16687	90594	ZNF439
16688	90624	LYRM7
16689	90625	ERVH48-1
16690	90627	STARD13
16691	90632	LINC00473
16692	90634	N4BP2L1
16693	90637	ZFAND2A
16694	90639	COX19
16695	90649	ZNF486
16696	90655	TGIF2LY
16697	90665	TBL1Y
16698	90668	CARMIL3
16699	90673	PPP1R3E
16700	90678	LRSAM1
16701	90693	CCDC126
16702	90701	SEC11C
16703	90736	FAM104B
16704	90737	PAGE5
16705	90768	LOC90768
16706	90780	PYGO2
16707	90799	CEP95
16708	90806	ANGEL2
16709	90809	PIP4P1
16710	90826	PRMT9
16711	90827	ZNF479
16712	90835	CCDC189
16713	90843	TCEAL8
16714	90850	ZNF598
16715	90853	SPOCD1
16716	90859	NT5C3AP1
16717	90861	JPT2
16718	90864	SPSB3
16719	90865	IL33
16720	90871	DMAC1
16721	90874	ZNF697
16722	90933	TRIM41
16723	90952	ESAM
16724	90956	ADCK2
16725	90957	DHX57
16726	90987	ZNF251
16727	90990	KIFC2
16728	90993	CREB3L1
16729	91010	FMNL3
16730	91012	CERS5
16731	91039	DPP9
16732	91050	CCDC149
16733	91056	AP5B1
16734	91057	CCDC34
16735	91074	ANKRD30A
16736	91107	TRIM47
16737	91120	ZNF682
16738	91133	L3MBTL4
16739	91137	SLC25A46
16740	91147	TMEM67
16741	91149	RAPGEF4-AS1
16742	91151	TIGD7
16743	91156	IGFN1
16744	91179	SCARF2
16745	91181	NUP210L
16746	91219	ABHD17AP5
16747	91227	GGTLC2
16748	91252	SLC39A13
16749	91272	BOD1
16750	91283	MSANTD3
16751	91289	LMF2
16752	91298	C12orf29
16753	91300	R3HDM4
16754	91304	TMEM259
16755	91316	GUSBP11
16756	91319	DERL3
16757	91351	DDX60L
16758	91353	IGLL3P
16759	91355	LRP5L
16760	91368	CDKN2AIPNL
16761	91369	ANKRD40
16762	91370	LOC91370
16763	91373	UAP1L1
16764	91380	SNORD107
16765	91392	ZNF502
16766	91404	SESTD1
16767	91405	PLEKHA3P1
16768	91408	BTF3L4
16769	91409	CCDC74B
16770	91419	ATP23
16771	91433	RCCD1
16772	91442	FAAP24
16773	91445	RNF185
16774	91450	LOC91450
16775	91452	ACBD5
16776	91461	PKDCC
16777	91464	ISX
16778	91522	COL23A1
16779	91523	PCED1B
16780	91526	ANKRD44
16781	91543	RSAD2
16782	91544	UBXN11
16783	91548	LOC91548
16784	91561	RPS2P40
16785	91574	C12orf65
16786	91582	RPS19BP1
16787	91584	PLXNA4
16788	91603	ZNF830
16789	91607	SLFN11
16790	91608	RASL10B
16791	91612	CHURC1
16792	91614	DEPDC7
16793	91624	NEXN
16794	91646	TDRD12
16795	91647	ATPAF2
16796	91653	BOC
16797	91661	ZNF765
16798	91662	NLRP12
16799	91663	MYADM
16800	91664	ZNF845
16801	91683	SYT12
16802	91687	CENPL
16803	91689	SMDT1
16804	91694	LONRF1
16805	91695	RRP7BP
16806	91703	ACY3
16807	91734	IDI2
16808	91746	YTHDC1
16809	91748	ELMSAN1
16810	91749	MFSD4B
16811	91750	LIN52
16812	91752	ZNF804A
16813	91754	NEK9
16814	91768	CABLES1
16815	91775	NXPE3
16816	91782	CHMP7
16817	91801	ALKBH8
16818	91807	MYLK3
16819	91828	EXOC3L4
16820	91833	WDR20
16821	91851	CHRDL1
16822	91860	CALML4
16823	91862	MARVELD3
16824	91869	RFT1
16825	91875	TTC5
16826	91893	FDXACB1
16827	91894	C11orf52
16828	91937	TIMD4
16829	91942	NDUFAF2
16830	91947	ARRDC4
16831	91948	LINC00923
16832	91949	COG7
16833	91966	CXorf40A
16834	91975	ZNF300
16835	91977	MYOZ3
16836	91978	TPGS1
16837	92002	CCNQ
16838	92014	SLC25A51
16839	92017	SNX29
16840	92070	CTBP1-DT
16841	92086	GGTLC1
16842	92092	ZC3HAV1L
16843	92104	TTC30A
16844	92105	INTS4
16845	92106	OXNAD1
16846	92126	DSEL
16847	92129	RIPPLY1
16848	92140	MTDH
16849	92154	MTSS1L
16850	92162	TMEM88
16851	92170	MTG1
16852	92181	UBTD2
16853	92196	DAPL1
16854	92211	CDHR1
16855	92235	DUSP27
16856	92241	RCSD1
16857	92249	LINC01278
16858	92255	LMBRD2
16859	92259	MRPS36
16860	92270	ATP6AP1L
16861	92283	ZNF461
16862	92285	ZNF585B
16863	92291	CAPN13
16864	92292	GLYATL1
16865	92293	TMEM132C
16866	92304	SCGB3A1
16867	92305	TMEM129
16868	92312	MEX3A
16869	92335	STRADA
16870	92340	PRR29
16871	92342	METTL18
16872	92344	GORAB
16873	92345	NAF1
16874	92346	C1orf105
16875	92359	CRB3
16876	92369	SPSB4
16877	92370	PXYLP1
16878	92399	MRRF
16879	92400	RBM18
16880	92421	CHMP4C
16881	92427	RPS2P4
16882	92482	BBIP1
16883	92483	LDHAL6B
16884	92507	RPS4XP2
16885	92521	SPECC1
16886	92552	ATXN3L
16887	92558	BICDL1
16888	92565	FANK1
16889	92579	G6PC3
16890	92591	ASB16
16891	92595	ZNF764
16892	92597	MOB1B
16893	92609	TIMM50
16894	92610	TIFA
16895	92659	MAFG-DT
16896	92667	MGME1
16897	92675	DTD1
16898	92682	RPS15AP1
16899	92689	FAM114A1
16900	92691	TMEM169
16901	92703	TMEM183A
16902	92714	ARRDC1
16903	92715	DPH7
16904	92736	OTOP2
16905	92737	DNER
16906	92745	SLC38A5
16907	92747	BPIFB1
16908	92749	DRC1
16909	92755	TUBBP1
16910	92797	HELB
16911	92799	SHKBP1
16912	92806	CENPBD1
16913	92815	HIST3H2A
16914	92822	ZNF276
16915	92840	REEP6
16916	92856	IMP4
16917	92906	HNRNPLL
16918	92912	UBE2Q2
16919	92922	CCDC102A
16920	92935	MARS2
16921	92949	ADAMTSL1
16922	92960	PEX11G
16923	92973	LINC00950
16924	92979	MARCH9
16925	92999	ZBTB47
16926	93010	B3GNT7
16927	93034	NT5C1B
16928	93035	PKHD1L1
16929	93058	COQ10A
16930	93081	TEX30
16931	93082	NEURL3
16932	93099	DMKN
16933	93100	NAPRT
16934	93107	KCNG4
16935	93109	TMEM44
16936	93129	ORAI3
16937	93134	ZNF561
16938	93144	RPS10P5
16939	93145	OLFM2
16940	93164	HTR7P1
16941	93166	PRDM6
16942	93183	PIGM
16943	93185	IGSF8
16944	93190	C1orf158
16945	93202	TXNP1
16946	93210	PGAP3
16947	93233	CCDC114
16948	93273	LEMD1
16949	93323	HAUS8
16950	93343	MVB12A
16951	93349	SP140L
16952	93377	OPALIN
16953	93380	MMGT1
16954	93408	MYL10
16955	93426	SYCE1
16956	93429	LOC93429
16957	93432	MGAM2
16958	93436	ARMC6
16959	93463	LOC93463
16960	93474	ZNF670
16961	93487	MAPK1IP1L
16962	93492	TPTE2
16963	93517	SDR42E1
16964	93550	ZFAND4
16965	93556	EGFEM1P
16966	93587	TRMT10A
16967	93589	CACNA2D4
16968	93594	TBC1D31
16969	93611	FBXO44
16970	93621	MRFAP1
16971	93622	LOC93622
16972	93624	TADA2B
16973	93627	TBCK
16974	93643	TJAP1
16975	93649	MYOCD
16976	93650	ACP4
16977	93653	ST7-AS1
16978	93654	ST7-AS2
16979	93655	ST7-OT3
16980	93659	CGB5
16981	93661	CAPZA3
16982	93663	ARHGAP18
16983	93664	CADPS2
16984	93668	HPYR1
16985	93948	RPS23P1
16986	93953	GCNA
16987	93956	AOCH
16988	93973	ACTR8
16989	93974	ATP5IF1
16990	93978	CLEC6A
16991	93979	CPA5
16992	93980	DYRK1AIP1
16993	93981	DYRK1AIP2
16994	93983	DYT13
16995	93985	FGS3
16996	93986	FOXP2
16997	93991	MRX77
16998	93993	NDUFB3P1
16999	93994	NDUFB3P2
17000	93995	NDUFB3P4
17001	93996	NDUFB3P3
17002	93997	NDUFB3P5
17003	93999	OTSC2
17004	94003	PDB4
17005	94005	PIGS
17006	94008	SCA18
17007	94009	SERHL
17008	94014	TRICY1
17009	94015	TTYH2
17010	94017	TRS-TGA2-1
17011	94025	MUC16
17012	94026	POM121L2
