"","coef_ridge","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross"
"DOCK4",NA,0.00159960330703869,1,0.0013528281092144,2,0.00148253785080752,3,0.00180440253356994,4,0.00238823815205721,5,0.000900002381795994,6,0.00105962785462433,7,0.00105962785462433,8,0.0020439537457741,9,0.00159960330703869,10,0.00180440253356994,11,0.00121499431620519,12,0.000112543884818531,13,0.00189182481808835,14,0.0013528281092144,15,0.000112543884818531,16,0.00148253785080752,17,0.00189182481808835,18,0.00105962785462433,19,0.00148253785080752,20,0.00189182481808835,21,0.00105962785462433,22,0.00121499431620519,23,0.00233584009100277,24,-0.000668325378873693,25,0.00121499431620519,26,0.00234543068539206,27,0.0013528281092144,28,0.00159960330703869,29,0.0021060411772989,30
"ZNF749",NA,-0.0054497999323745,1,-0.00574559802621717,2,-0.0055912895574808,3,-0.00517678982971972,4,-0.00349401668484093,5,-0.00623868102084012,6,-0.00606622547641964,7,-0.00606622547641964,8,-0.00480852815329446,9,-0.0054497999323745,10,-0.00517678982971972,11,-0.00590070671241333,12,-0.00702509297597586,13,-0.00504506741271885,14,-0.00574559802621717,15,-0.00702509297597586,16,-0.0055912895574808,17,-0.00504506741271885,18,-0.00606622547641964,19,-0.0055912895574808,20,-0.00504506741271885,21,-0.00606622547641964,22,-0.00590070671241333,23,-0.00319782483885708,24,-0.00762810171077062,25,-0.00590070671241333,26,-0.00408415908369533,27,-0.00574559802621717,28,-0.0054497999323745,29,-0.00469148996657257,30
"BCL7A",NA,-0.00321354929199847,1,-0.00329868961950841,2,-0.00325390979149641,3,-0.00312875487557306,4,-0.00243766849502534,5,-0.00342821388654199,6,-0.0033835699746344,7,-0.0033835699746344,8,-0.00300537436654498,9,-0.00321354929199847,10,-0.00312875487557306,11,-0.0033403383118122,12,-0.00361654340282754,13,-0.00308439611606189,14,-0.00329868961950841,15,-0.00361654340282754,16,-0.00325390979149641,17,-0.00308439611606189,18,-0.0033835699746344,19,-0.00325390979149641,20,-0.00308439611606189,21,-0.0033835699746344,22,-0.0033403383118122,23,-0.0022773767525268,24,-0.00369524103458133,25,-0.0033403383118122,26,-0.00271999923810096,27,-0.00329868961950841,28,-0.00321354929199847,29,-0.0029621684789492,30
"TRBV6.6",NA,-0.00720199865305688,1,-0.00754078895130989,2,-0.0073666442367249,3,-0.00687629841051532,4,-0.00461305471215149,5,-0.00807404449029501,6,-0.00789193831009597,7,-0.00789193831009597,8,-0.00641592413260361,9,-0.00720199865305688,10,-0.00687629841051532,11,-0.00771317593841305,12,-0.00884788101789419,13,-0.00671551008887324,14,-0.00754078895130989,15,-0.00884788101789419,16,-0.0073666442367249,17,-0.00671551008887324,18,-0.00789193831009597,19,-0.0073666442367249,20,-0.00671551008887324,21,-0.00789193831009597,22,-0.00771317593841305,23,-0.00418701833938895,24,-0.00938492063408344,25,-0.00771317593841305,26,-0.00544784414079803,27,-0.00754078895130989,28,-0.00720199865305688,29,-0.00626586116350921,30
"PCDHGA12",NA,-0.0234294110663434,1,-0.0252392679130253,2,-0.0243202445190325,3,-0.0217312909664159,4,-0.0111902881166249,5,-0.0281740356081261,6,-0.0271645797428857,7,-0.0271645797428857,8,-0.0193856675059837,9,-0.0234294110663434,10,-0.0217312909664159,11,-0.0261882237434531,12,-0.0325137350798836,13,-0.0209224552972278,14,-0.0252392679130253,15,-0.0325137350798836,16,-0.0243202445190325,17,-0.0209224552972278,18,-0.0271645797428857,19,-0.0243202445190325,20,-0.0209224552972278,21,-0.0271645797428857,22,-0.0261882237434531,23,-0.00953176529431505,24,-0.0360785201428187,25,-0.0261882237434531,26,-0.0147704640720403,27,-0.0252392679130253,28,-0.0234294110663434,29,-0.0186543956925935,30
"TRAV2",NA,-0.00623534774661778,1,-0.00656928524217344,2,-0.00639660428277011,3,-0.00592139254868634,4,-0.00391418301484414,5,-0.00711037337099206,6,-0.00692340193932576,7,-0.00692340193932576,8,-0.00548956473976663,9,-0.00623534774661778,10,-0.00592139254868634,11,-0.00674212982475241,12,-0.00792821157143686,13,-0.00576873364329653,14,-0.00656928524217344,15,-0.00792821157143686,16,-0.00639660428277011,17,-0.00576873364329653,18,-0.00692340193932576,19,-0.00639660428277011,20,-0.00576873364329653,21,-0.00692340193932576,22,-0.00674212982475241,23,-0.00356152713081002,24,-0.00851762047571152,25,-0.00674212982475241,26,-0.00462336738071547,27,-0.00656928524217344,28,-0.00623534774661778,29,-0.00535140188255485,30
"GRB10",NA,0.00940738600767179,1,0.00987560489508263,2,0.00963930867200055,3,0.00895383439442796,4,0.00572687299672486,5,0.0106086881422652,6,0.010357871357449,7,0.010357871357449,8,0.00830415762069913,9,0.00940738600767179,10,0.00895383439442796,11,0.0101163305921256,12,0.0116437650871155,13,0.00873147257212901,14,0.00987560489508263,15,0.0116437650871155,16,0.00963930867200055,17,0.00873147257212901,18,0.010357871357449,19,0.00963930867200055,20,0.00873147257212901,21,0.010357871357449,22,0.0101163305921256,23,0.00512106051448372,24,0.0124035584479028,25,0.0101163305921256,26,0.00692355062204075,27,0.00987560489508263,28,0.00940738600767179,29,0.00809354760015853,30
"MIR601",NA,0.0218705930133727,1,0.0236416128720303,2,0.0227420060337864,3,0.0202069303077199,4,0.0098725903275439,5,0.0265032224517458,6,0.0255228881989117,7,0.0255228881989117,8,0.0179049927514755,9,0.0218705930133727,10,0.0202069303077199,11,0.0245670969853018,12,0.0307155475598678,13,0.019414393312947,14,0.0236416128720303,15,0.0307155475598678,16,0.0227420060337864,17,0.019414393312947,18,0.0255228881989117,19,0.0227420060337864,20,0.019414393312947,21,0.0255228881989117,22,0.0245670969853018,23,0.0082647758182011,24,0.0342010412667932,25,0.0245670969853018,26,0.0133727561045336,27,0.0236416128720303,28,0.0218705930133727,29,0.0171879367321776,30
"ZNF594",NA,-0.00226468654687679,1,-0.00211161996120074,2,-0.00218700643405834,3,-0.00240111637619416,4,-0.00293447787368721,5,-0.00185724616780563,6,-0.0019415229055782,7,-0.0019415229055782,8,-0.00258000105550681,9,-0.00226468654687679,10,-0.00240111637619416,11,-0.00202861252394416,12,-0.00149729099740736,13,-0.00245931925902916,14,-0.00211161996120074,15,-0.00149729099740736,16,-0.00218700643405834,17,-0.00245931925902916,18,-0.0019415229055782,19,-0.00218700643405834,20,-0.00245931925902916,21,-0.0019415229055782,22,-0.00202861252394416,23,-0.00290970205923481,24,-0.00105853127463543,25,-0.00202861252394416,26,-0.00285145669957025,27,-0.00211161996120074,28,-0.00226468654687679,29,-0.00262688816055603,30
"MIR4762",NA,-0.01298611200441,1,-0.0138515522837953,2,-0.0134115852941968,3,-0.0121717456283448,4,-0.00699987549573846,5,-0.0152556271959581,6,-0.0147699301601828,7,-0.0147699301601828,8,-0.0110441090046595,9,-0.01298611200441,10,-0.0121717456283448,11,-0.0143055087424069,12,-0.0173418815611074,13,-0.0117813723953174,14,-0.0138515522837953,15,-0.0173418815611074,16,-0.0134115852941968,17,-0.0117813723953174,18,-0.0147699301601828,19,-0.0134115852941968,20,-0.0117813723953174,21,-0.0147699301601828,22,-0.0143055087424069,23,-0.0061412089454943,24,-0.0189862023744656,25,-0.0143055087424069,26,-0.00879577945046237,27,-0.0138515522837953,28,-0.01298611200441,29,-0.0106890293137619,30
"SLC8A1.AS1",NA,0.00870561877663288,1,0.00918222830598646,2,0.00894044758679545,3,0.00824591781986148,4,0.00505310692093042,5,0.00992938428994311,6,0.00967484907286648,7,0.00967484907286648,8,0.00759129683818937,9,0.00870561877663288,10,0.00824591781986148,11,0.00942636620321206,12,0.0109904351851062,13,0.00802100665499821,14,0.00918222830598646,15,0.0109904351851062,16,0.00894044758679545,17,0.00802100665499821,18,0.00967484907286648,19,0.00894044758679545,20,0.00802100665499821,21,0.00967484907286648,22,0.00942636620321206,23,0.00447485447626263,24,0.0117664189664838,25,0.00942636620321206,26,0.00621764660901795,27,0.00918222830598646,28,0.00870561877663288,29,0.00738011751857286,30
"CCDC152",NA,-0.000603177873872954,1,-0.000468497914042961,2,-0.000535958275684753,3,-0.000727608963296607,4,-0.00137728638467712,5,-0.00025224639337298,6,-0.000323508189804452,7,-0.000323508189804452,8,-0.000897735621667376,9,-0.000603177873872954,10,-0.000727608963296607,11,-0.000398126150516612,12,5.26167134389868e-05,13,-0.000784108264205683,14,-0.000468497914042961,15,5.26167134389868e-05,16,-0.000535958275684753,17,-0.000784108264205683,18,-0.000323508189804452,19,-0.000535958275684753,20,-0.000784108264205683,21,-0.000323508189804452,22,-0.000398126150516612,23,-0.00142525868751054,24,0.00037744580222343,25,-0.000398126150516612,26,-0.00120162728636806,27,-0.000468497914042961,28,-0.000603177873872954,29,-0.000946823587063442,30
"KIF3A",NA,0.00196268709215703,1,0.0025016843216951,2,0.00222892722658833,3,0.00147090203306108,4,-0.00116376553708816,5,0.00339729336038233,6,0.00309134861087106,7,0.00309134861087106,8,0.000810017891706211,9,0.00196268709215703,10,0.00147090203306108,11,0.00278913725656599,12,0.00474969346250321,13,0.0012456456712344,14,0.0025016843216951,15,0.00474969346250321,16,0.00222892722658833,17,0.0012456456712344,18,0.00309134861087106,19,0.00222892722658833,20,0.0012456456712344,21,0.00309134861087106,22,0.00278913725656599,23,-0.0014550455777304,24,0.00607089361502075,25,0.00278913725656599,26,-0.000384642514377776,27,0.0025016843216951,28,0.00196268709215703,29,0.000615251364786642,30
"TRAV4",NA,-0.0147163362964777,1,-0.0158831447653235,2,-0.0152863256418174,3,-0.013638790888356,4,-0.00726805226685906,5,-0.0178173331484144,6,-0.0171456157243902,7,-0.0171456157243902,8,-0.0121785685054324,9,-0.0147163362964777,10,-0.013638790888356,11,-0.0165014295386161,12,-0.0207889958637092,13,-0.0131295563902382,14,-0.0158831447653235,15,-0.0207889958637092,16,-0.0152863256418174,17,-0.0131295563902382,18,-0.0171456157243902,19,-0.0152863256418174,20,-0.0131295563902382,21,-0.0171456157243902,22,-0.0165014295386161,23,-0.00629483398518026,24,-0.0232724544775321,25,-0.0165014295386161,26,-0.00938327214656343,27,-0.0158831447653235,28,-0.0147163362964777,29,-0.0117275045997196,30
"PCDHGB5",NA,-0.0163784290521359,1,-0.0175753331427561,2,-0.0169678260915704,3,-0.0152513539003034,4,-0.00813859813693393,5,-0.0195085006015705,6,-0.0188440522005958,7,-0.0188440522005958,8,-0.0136879140730212,9,-0.0163784290521359,10,-0.0152513539003034,11,-0.0182013456346385,12,-0.0223539595972068,13,-0.0147126510641338,14,-0.0175753331427561,15,-0.0223539595972068,16,-0.0169678260915704,17,-0.0147126510641338,18,-0.0188440522005958,19,-0.0169678260915704,20,-0.0147126510641338,21,-0.0188440522005958,22,-0.0182013456346385,23,-0.00699255945610758,24,-0.0246589831728764,25,-0.0182013456346385,26,-0.0105825135548314,27,-0.0175753331427561,28,-0.0163784290521359,29,-0.0131981621895106,30
"MED12L",NA,0.0106691411547066,1,0.0113466914580195,2,0.0110032210320049,3,0.010029325174718,4,0.00590328399050793,5,0.0124403542489673,6,0.0120632898654781,7,0.0120632898654781,8,0.00913880492719342,9,0.0106691411547066,10,0.010029325174718,11,0.0117014394256929,12,0.0140487117126598,13,0.00972241140899546,14,0.0113466914580195,15,0.0140487117126598,16,0.0110032210320049,17,0.00972241140899546,18,0.0120632898654781,19,0.0110032210320049,20,0.00972241140899546,21,0.0120632898654781,22,0.0117014394256929,23,0.00520508803944817,24,0.0153318509408064,25,0.0117014394256929,26,0.00734928459377546,27,0.0113466914580195,28,0.0106691411547066,29,0.00885803226387542,30
"ZNF605",NA,-0.00539328425732869,1,-0.00553588994768776,2,-0.0054655733903078,3,-0.00524363951314987,4,-0.00388748068097007,5,-0.00573893117294095,6,-0.0056693915558988,7,-0.0056693915558988,8,-0.00501243933047095,9,-0.00539328425732869,10,-0.00524363951314987,11,-0.00560627678664795,12,-0.00597929100052795,13,-0.00516542357523441,14,-0.00553588994768776,15,-0.00597929100052795,16,-0.0054655733903078,17,-0.00516542357523441,18,-0.0056693915558988,19,-0.0054655733903078,20,-0.00516542357523441,21,-0.0056693915558988,22,-0.00560627678664795,23,-0.00357313014504469,24,-0.00604321431414042,25,-0.00560627678664795,26,-0.00445161727707382,27,-0.00553588994768776,28,-0.00539328425732869,29,-0.00493152045736254,30
"SLC25A4",NA,-0.00564658191870271,1,-0.00593075743488871,2,-0.00578475774431343,3,-0.00537904832868243,4,-0.00362064437501155,5,-0.00639427200094133,6,-0.00623267261244867,7,-0.00623267261244867,8,-0.00500907273725286,9,-0.00564658191870271,10,-0.00537904832868243,11,-0.00607928162230613,12,-0.00710212619704153,13,-0.00524908384978295,14,-0.00593075743488871,15,-0.00710212619704153,16,-0.00578475774431343,17,-0.00524908384978295,18,-0.00623267261244867,19,-0.00578475774431343,20,-0.00524908384978295,21,-0.00623267261244867,22,-0.00607928162230613,23,-0.00329820824829945,24,-0.00762008179219065,25,-0.00607928162230613,26,-0.00425566278524195,27,-0.00593075743488871,28,-0.00564658191870271,29,-0.00489025659996307,30
"MIR3151",NA,0.0135485390693496,1,0.014505557012783,2,0.0140209815874909,3,0.0126451946344122,4,0.00689407293357739,5,0.0160500878723639,6,0.0155173909051356,7,0.0155173909051356,8,0.0113893400128309,9,0.0135485390693496,10,0.0126451946344122,11,0.0150071558735113,12,0.0183139467691421,13,0.0122126971638127,14,0.014505557012783,15,0.0183139467691421,16,0.0140209815874909,17,0.0122126971638127,18,0.0155173909051356,19,0.0140209815874909,20,0.0122126971638127,21,0.0155173909051356,22,0.0150071558735113,23,0.00595401481461287,24,0.0201140724157313,25,0.0150071558735113,26,0.0088831204870829,27,0.014505557012783,28,0.0135485390693496,29,0.0109947208029691,30
"NCALD",NA,-0.00513158583980818,1,-0.00532754601416877,2,-0.00522923331705325,3,-0.00494086509198953,4,-0.0035255654652589,5,-0.0056391377849568,6,-0.00552886557225786,7,-0.00552886557225786,8,-0.00466699788756813,9,-0.00513158583980818,10,-0.00494086509198953,11,-0.00543034961109104,12,-0.00609034646302437,13,-0.00484631112281816,14,-0.00532754601416877,15,-0.00609034646302437,16,-0.00522923331705325,17,-0.00484631112281816,18,-0.00552886557225786,19,-0.00522923331705325,20,-0.00484631112281816,21,-0.00552886557225786,22,-0.00543034961109104,23,-0.003234527724266,24,-0.00636969317467532,25,-0.00543034961109104,26,-0.00407099850598837,27,-0.00532754601416877,28,-0.00513158583980818,29,-0.00457624141913468,30
"FAM86EP",NA,-0.00526043236906517,1,-0.00552886473058132,2,-0.00539042741998978,3,-0.00501167889664645,4,-0.00347214971648556,5,-0.00597738408377069,6,-0.00581842150779786,7,-0.00581842150779786,8,-0.00467528585802836,9,-0.00526043236906517,10,-0.00501167889664645,11,-0.00567157396375023,12,-0.00668287266617708,13,-0.00489181599997556,14,-0.00552886473058132,15,-0.00668287266617708,16,-0.00539042741998978,17,-0.00489181599997556,18,-0.00581842150779786,19,-0.00539042741998978,20,-0.00489181599997556,21,-0.00581842150779786,22,-0.00567157396375023,23,-0.0031980784140672,24,-0.00718290159509817,25,-0.00567157396375023,26,-0.00401367919876355,27,-0.00552886473058132,28,-0.00526043236906517,29,-0.00456817021221605,30
"SIPA1L2",NA,0.00909155768690088,1,0.00960150246565859,2,0.009345360442322,3,0.00860085236853439,4,0.00522178836631547,5,0.0104066770334115,6,0.0101303995762452,7,0.0101303995762452,8,0.00790259887138978,9,0.00909155768690088,10,0.00860085236853439,11,0.00986626142897434,12,0.0115457577763665,13,0.00836274559945814,14,0.00960150246565859,15,0.0115457577763665,16,0.009345360442322,17,0.00836274559945814,18,0.0101303995762452,19,0.009345360442322,20,0.00836274559945814,21,0.0101303995762452,22,0.00986626142897434,23,0.00461617637192189,24,0.0124220479597816,25,0.00986626142897434,26,0.00644730848027968,27,0.00960150246565859,28,0.00909155768690088,29,0.00767905324113047,30
"SRGAP3.AS2",NA,0.0113244397118191,1,0.0121357459129646,2,0.0117227155821808,3,0.0105689972848498,4,0.0059393902446943,5,0.0134711904079971,6,0.0130065129692209,7,0.0130065129692209,8,0.00953513433564031,9,0.0113244397118191,10,0.0105689972848498,11,0.0125653254550996,12,0.0154962591402647,13,0.0102099058036151,14,0.0121357459129646,15,0.0154962591402647,16,0.0117227155821808,17,0.0102099058036151,18,0.0130065129692209,19,0.0117227155821808,20,0.0102099058036151,21,0.0130065129692209,22,0.0125653254550996,23,0.00519559633347938,24,0.0171431858797056,25,0.0125653254550996,26,0.0075158366489931,27,0.0121357459129646,28,0.0113244397118191,29,0.0092127918546082,30
"ZNF284",NA,-0.0189329299799226,1,-0.020149669234967,2,-0.0195313753269516,3,-0.0177879550338934,4,-0.0104867204511406,5,-0.0221267873595372,6,-0.0214412733369817,7,-0.0214412733369817,8,-0.016202389710041,9,-0.0189329299799226,10,-0.0177879550338934,11,-0.0207889758694165,12,-0.025072160362234,13,-0.0172387788151343,14,-0.020149669234967,15,-0.025072160362234,16,-0.0195313753269516,17,-0.0172387788151343,18,-0.0214412733369817,19,-0.0195313753269516,20,-0.0172387788151343,21,-0.0214412733369817,22,-0.0207889758694165,23,-0.00925905557204939,24,-0.0273764320199113,25,-0.0207889758694165,26,-0.0130341655593017,27,-0.020149669234967,28,-0.0189329299799226,29,-0.0157023072393142,30
"ZNF33B",NA,-0.0172486827502193,1,-0.0183859176634373,2,-0.0178079051198943,3,-0.0161790111206252,4,-0.00939348019367496,5,-0.0202321618009307,6,-0.0195933400346862,7,-0.0195933400346862,8,-0.0146985270606601,9,-0.0172486827502193,10,-0.0161790111206252,11,-0.0189828306313217,12,-0.0229768649038401,13,-0.0156664958414877,14,-0.0183859176634373,15,-0.0229768649038401,16,-0.0178079051198943,17,-0.0156664958414877,18,-0.0195933400346862,19,-0.0178079051198943,20,-0.0156664958414877,21,-0.0195933400346862,22,-0.0189828306313217,23,-0.00826538868686038,24,-0.0251364329626396,25,-0.0189828306313217,26,-0.0117492401833849,27,-0.0183859176634373,28,-0.0172486827502193,29,-0.0142325254411974,30
"SNX25",NA,0.0041108085439342,1,0.00469370795110589,2,0.00439903819579364,3,0.00356788194390612,4,0.000398305813299485,5,0.00563803943188845,6,0.00531764626233506,7,0.00531764626233506,8,0.0028221924765343,9,0.0041108085439342,10,0.00356788194390612,11,0.00499948815159014,12,0.00701526668770373,13,0.00331383054426237,14,0.00469370795110589,15,0.00701526668770373,16,0.00439903819579364,17,0.00331383054426237,18,0.00531764626233506,19,0.00439903819579364,20,0.00331383054426237,21,0.00531764626233506,22,0.00499948815159014,23,-1.96730541028063e-05,24,0.00828073098183108,25,0.00499948815159014,26,0.00140580916137865,27,0.00469370795110589,28,0.0041108085439342,29,0.00259607159935893,30
